"","date","GPS.Latitude..","GPS.Longitude..","station","Depth.m","Sal.psu","Temp..C","pH","ODO.mg.L","Turbidity.FNU","Chlorophyll.RFU"
"30",2024-02-08 12:52:50,39.0684466666667,-74.127648,20,29.3154,13.5386666666667,7.37273333333333,7.85,9.87266666666667,-0.165333333333333,1.15
"31",2024-02-08 12:52:50,39.0684535294118,-74.1276423529412,20,30.9983529411765,15.8970588235294,7.37917647058824,7.85,9.71705882352941,0.147058823529412,1.19294117647059
"32",2024-02-08 13:36:17.999999,38.9910066666667,-73.9723666666667,21,1.51216666666667,0.0516666666666667,7.69933333333333,7.85166666666667,10.86,2.70666666666667,0.688333333333333
"33",2024-02-08 13:36:17.999999,38.991016,-73.972395,21,3.0121,0.06,7.5464,7.858,10.956,4.296,0.764
"34",2024-02-08 13:36:17.999999,38.99101,-73.97238,21,5.17575,0.0575,7.70625,7.86,10.855,2.50375,0.72375
"35",2024-02-08 13:36:17.999999,38.9910155555556,-73.9723833333333,21,6.80422222222222,0.0366666666666667,7.76622222222222,7.86111111111111,10.8433333333333,1.87111111111111,0.713333333333333
"36",2024-02-08 13:36:17.999999,38.9910155555556,-73.97237,21,9.08783333333333,0.0538888888888889,7.90372222222222,7.86,10.7672222222222,0.307777777777778,0.695555555555556
"37",2024-02-08 13:36:17.999999,38.991005,-73.972345,21,10.8645,0.0266666666666667,7.94791666666667,7.85166666666667,10.6816666666667,-0.315833333333333,0.8375
"38",2024-02-08 13:36:17.999999,38.9910092307692,-73.9723684615385,21,13.1250769230769,0.0823076923076923,7.95446153846154,7.85384615384615,10.7046153846154,-0.318461538461538,0.903076923076923
"39",2024-02-08 13:36:17.999999,38.991008,-73.972371,21,14.9452,0.07,7.9499,7.855,10.694,-0.319,0.954
"40",2024-02-08 13:36:17.999999,38.9910015384615,-73.9723630769231,21,17.0116923076923,0.0530769230769231,7.94246153846154,7.84769230769231,10.6630769230769,-0.284615384615385,0.993846153846154
"41",2024-02-08 13:36:17.999999,38.991,-73.97237,21,19.06525,0.0325,7.940375,7.85,10.66625,-0.2675,1.08
"42",2024-02-08 13:36:17.999999,38.9909991666667,-73.972365,21,20.7383333333333,0.0425,7.93858333333333,7.84833333333333,10.6525,-0.271666666666667,1.03083333333333
"43",2024-02-08 13:36:17.999999,38.9910133333333,-73.9723888888889,21,22.9355555555556,0.0533333333333333,7.93622222222222,7.85555555555556,10.6855555555556,-0.284444444444444,1.11888888888889
"44",2024-02-08 13:36:17.999999,38.9909992307692,-73.9723753846154,21,24.8724615384615,0.0753846153846154,7.93784615384615,7.85076923076923,10.6246153846154,-0.223076923076923,1.03538461538462
"45",2024-02-08 13:36:17.999999,38.9910072727273,-73.9723845454545,21,26.8437272727273,0.0736363636363636,7.93681818181818,7.85636363636364,10.6618181818182,-0.251818181818182,1.12
"46",2024-02-08 13:36:17.999999,38.99100125,-73.97238125,21,28.82525,0.05,7.9375,7.85125,10.645,-0.23,1.07875
"47",2024-02-08 13:36:17.999999,38.9909976923077,-73.9723723076923,21,30.6961538461538,0.0253846153846154,7.93815384615385,7.85,10.6307692307692,-0.123076923076923,1.08
"48",2024-02-08 13:36:17.999999,38.9909966666667,-73.9723675,21,32.9759166666667,0.0433333333333333,7.93766666666667,7.85,10.6516666666667,-0.0625,1.14833333333333
"49",2024-02-08 13:36:17.999999,38.991,-73.9723691666667,21,35.0915,0.0833333333333333,7.93808333333333,7.85,10.6308333333333,0.195,1.13166666666667
"50",2024-02-08 13:36:17.999999,38.9909981818182,-73.9723790909091,21,37.0091818181818,0.0709090909090909,7.93790909090909,7.85,10.6536363636364,0.16,1.23909090909091
"51",2024-02-08 13:36:17.999999,38.991,-73.972358,21,39.3107,0.028,7.9385,7.85,10.651,0.411,1.271
"52",2024-02-08 14:11:40,39.1034333333333,-73.964745,22,1.26466666666667,0.0283333333333333,7.2145,7.88833333333333,10.975,4.04666666666667,0.803333333333333
"53",2024-02-08 14:11:40,39.1034314285714,-73.9647342857143,22,2.84114285714286,0.0657142857142857,7.30121428571429,7.87071428571429,10.9292857142857,3.13142857142857,0.785
"54",2024-02-08 14:11:40,39.1034626666667,-73.964712,22,5.3456,0.0733333333333333,7.51833333333333,7.858,10.7993333333333,1.22733333333333,0.761333333333333
"55",2024-02-08 14:11:40,39.1034466666667,-73.9647244444444,22,7.04133333333333,0.0455555555555556,7.55277777777778,7.85888888888889,10.8133333333333,1.05888888888889,0.72
"56",2024-02-08 14:11:40,39.1034490909091,-73.9647254545455,22,9.15990909090909,0.0563636363636364,7.63381818181818,7.85909090909091,10.7836363636364,0.379090909090909,0.819090909090909
"57",2024-02-08 14:11:40,39.10342,-73.96474375,22,10.502,0.06625,7.670375,7.8625,10.7975,-0.2625,0.865
"58",2024-02-08 14:11:40,39.1034825,-73.9647175,22,12.984,0.0291666666666667,7.71958333333333,7.855,10.72,-0.340833333333333,1.085
"59",2024-02-08 14:11:40,39.1034388888889,-73.9647377777778,22,15.018,0.0622222222222222,7.69933333333333,7.86111111111111,10.7577777777778,-0.338888888888889,1.04555555555556
"60",2024-02-08 14:11:40,39.1034318181818,-73.9647472727273,22,16.9068181818182,0.0727272727272727,7.69527272727273,7.86,10.7490909090909,-0.334545454545455,1.08
"61",2024-02-08 14:11:40,39.103476,-73.964719,22,18.8698,0.08,7.7365,7.853,10.721,-0.309,1.077
"62",2024-02-08 14:11:40,39.1034515384615,-73.9647438461539,22,21.1314615384615,0.0323076923076923,7.72930769230769,7.85538461538462,10.7346153846154,-0.257692307692308,1.18538461538462
"63",2024-02-08 14:11:40,39.103455,-73.9647241666667,22,22.8520833333333,0.0208333333333333,7.74725,7.855,10.735,-0.180833333333333,1.19416666666667
"64",2024-02-08 14:11:40,39.1034533333333,-73.9647211111111,22,24.9561111111111,0.0611111111111111,7.75144444444444,7.85555555555556,10.73,-0.0988888888888889,1.25777777777778
"65",2024-02-08 14:11:40,39.10347,-73.9647175,22,26.9376666666667,0.0766666666666667,7.75991666666667,7.85416666666667,10.7366666666667,0.116666666666667,1.22583333333333
"66",2024-02-08 14:11:40,39.10348,-73.964715,22,28.8971666666667,0.0816666666666667,7.763,7.85,10.7416666666667,0.176666666666667,1.765
"67",2024-02-08 14:11:40,39.1034813333333,-73.9647146666667,22,30.8639333333333,0.0633333333333333,7.76586666666667,7.85,10.7513333333333,0.309333333333333,1.51866666666667
"68",2024-02-08 14:11:40,39.103475,-73.9647275,22,33.22425,0.0175,7.768875,7.85,10.755,0.28625,1.3225
"69",2024-02-08 14:11:40,39.103483,-73.964722,22,34.7803,0.041,7.7768,7.85,10.761,0.528,1.484
"70",2024-02-08 14:49:19,39.14515,-73.819848,22,1.3482,0.006,7.6678,7.854,10.982,4.82,0.6
"71",2024-02-08 14:49:19,39.1451928571429,-73.8198378571429,22,2.807,0.0164285714285714,7.69128571428571,7.85642857142857,10.8892857142857,2.13285714285714,0.611428571428571
"72",2024-02-08 14:49:19,39.1451492857143,-73.8198307142857,22,5.22242857142857,0.0321428571428571,7.71171428571429,7.85785714285714,10.865,2.29571428571429,0.586428571428571
"73",2024-02-08 14:49:19,39.1451725,-73.8198425,22,7.28525,0.05375,7.659875,7.8575,10.8425,0.715,0.64875
"74",2024-02-08 14:49:19,39.1451514285714,-73.8198371428571,22,9.243,0.0714285714285714,7.66007142857143,7.855,10.845,0.162142857142857,0.686428571428571
"75",2024-02-08 14:49:19,39.145131,-73.819827,22,11.0633,0.06,7.6597,7.857,10.839,-0.346,0.751
"76",2024-02-08 14:49:19,39.1451842857143,-73.81983,22,12.8252857142857,0.0335714285714286,7.61564285714286,7.85214285714286,10.8171428571429,-0.360714285714286,0.857142857142857
"77",2024-02-08 14:49:19,39.1451515384615,-73.8198253846154,22,14.7913076923077,0.0438461538461538,7.61738461538462,7.85615384615385,10.8323076923077,-0.355384615384615,0.943076923076923
"78",2024-02-08 14:49:19,39.1451845454545,-73.8198081818182,22,16.86,0.0572727272727273,7.60654545454546,7.85363636363636,10.8309090909091,-0.327272727272727,0.98
"79",2024-02-08 14:49:19,39.1451675,-73.81981125,22,19.166375,0.07125,7.604375,7.85625,10.8325,-0.33375,1.08375
"80",2024-02-08 14:49:19,39.1451992857143,-73.819805,22,20.8505714285714,0.0428571428571429,7.60385714285714,7.85285714285714,10.8478571428571,-0.317142857142857,1.10785714285714
"81",2024-02-08 14:49:19,39.14517,-73.819811,22,23.1028,0.057,7.6014,7.856,10.843,-0.3,1.289
"82",2024-02-08 14:49:19,39.1451890909091,-73.8198090909091,22,24.9798181818182,0.0590909090909091,7.60245454545455,7.85363636363636,10.85,-0.175454545454545,1.24727272727273
"83",2024-02-08 14:49:19,39.1451988888889,-73.8198011111111,22,26.9218888888889,0.06,7.60277777777778,7.85333333333333,10.85,-0.0922222222222222,2.03888888888889
"84",2024-02-08 14:49:19,39.14517,-73.8198046666667,22,28.9810666666667,0.0526666666666667,7.60093333333333,7.85733333333333,10.8353333333333,-0.192,1.136
"85",2024-02-08 14:49:19,39.145194,-73.819793,22,31.0279,0.035,7.604,7.852,10.853,0.177,1.246
"86",2024-02-08 15:36:13,39.2886,-73.739525,25,1.55933333333333,0.0383333333333333,7.32166666666667,7.85833333333333,11.09,4.885,0.758333333333333
"87",2024-02-08 15:36:13,39.28856,-73.7395223076923,25,2.84192307692308,0.0392307692307692,7.77776923076923,7.85,10.8561538461538,4.81846153846154,0.736923076923077
"88",2024-02-08 15:36:13,39.2885183333333,-73.7395266666667,25,5.02783333333333,0.0458333333333333,7.83916666666667,7.8525,10.805,3.6825,0.710833333333333
"89",2024-02-08 15:36:13,39.288665,-73.739545,25,7.08825,0.0325,7.708125,7.84125,10.745,0.89375,0.75875
"90",2024-02-08 15:36:13,39.2886513333333,-73.7395486666667,25,8.92173333333333,0.0553333333333333,7.69153333333333,7.838,10.7353333333333,-0.00733333333333333,0.812666666666667
"91",2024-02-08 15:36:13,39.2885988888889,-73.7395455555556,25,10.878,0.0788888888888889,7.70255555555556,7.84111111111111,10.7366666666667,-0.337777777777778,0.835555555555556
"92",2024-02-08 15:36:13,39.2886491666667,-73.7395491666667,25,12.90125,0.075,7.65783333333333,7.83833333333333,10.7083333333333,-0.341666666666667,0.884166666666667
"93",2024-02-08 15:36:13,39.288627,-73.739539,25,14.992,0.053,7.6421,7.84,10.71,-0.338,0.883
"94",2024-02-08 15:36:13,39.2886058333333,-73.7395291666667,25,16.7775,0.0566666666666667,7.62225,7.84166666666667,10.7141666666667,-0.3475,0.876666666666667
"95",2024-02-08 15:36:13,39.2886341666667,-73.7395283333333,25,19.3631666666667,0.09,7.60275,7.835,10.7058333333333,-0.338333333333333,0.906666666666667
"96",2024-02-08 15:36:13,39.2886528571429,-73.7395314285714,25,20.9965714285714,0.0842857142857143,7.59557142857143,7.82857142857143,10.7014285714286,-0.334285714285714,0.901428571428571
"97",2024-02-08 15:36:13,39.2886357142857,-73.7395235714286,25,23.1633571428571,0.0621428571428571,7.59328571428571,7.83,10.71,-0.312857142857143,0.925
"98",2024-02-08 15:36:13,39.2886211111111,-73.7395133333333,25,25.1795555555556,0.0211111111111111,7.59144444444444,7.83111111111111,10.7155555555556,-0.3,0.93
"99",2024-02-08 15:36:13,39.28866625,-73.73950625,25,26.793125,0.07625,7.590125,7.825,10.7025,-0.2825,0.92875
"100",2024-02-08 15:36:13,39.2886663636364,-73.7395209090909,25,29.1084545454545,0.0463636363636364,7.59009090909091,7.82363636363636,10.7054545454545,-0.268181818181818,0.908181818181818
"101",2024-02-08 15:36:13,39.28862,-73.7395266666667,25,31.193,0.116666666666667,7.59055555555556,7.82555555555556,10.7077777777778,-0.278888888888889,0.88
"102",2024-02-08 15:36:13,39.2886175,-73.7395216666667,25,33.0478333333333,0.0558333333333333,7.59033333333333,7.82583333333333,10.7158333333333,-0.25,0.874166666666667
"103",2024-02-08 15:36:13,39.2886888888889,-73.7395244444444,25,35.2567777777778,0.0677777777777778,7.59033333333333,7.82222222222222,10.7133333333333,1.34,0.905555555555556
"104",2024-02-08 15:36:13,39.2886457142857,-73.7395292857143,25,37.0002857142857,0.0792857142857143,7.59057142857143,7.82428571428571,10.7178571428571,1.63928571428571,0.902142857142857
"105",2024-02-08 15:36:13,39.2885938461538,-73.7395146153846,25,38.8568461538462,0.0553846153846154,7.58938461538462,7.82769230769231,10.7253846153846,0.517692307692308,0.892307692307692
"106",2024-02-08 15:36:13,39.2886441666667,-73.7395233333333,25,41.1213333333333,0.0875,7.58966666666667,7.82416666666667,10.7241666666667,1.80083333333333,0.95
"107",2024-02-08 16:04:22,39.375666,-73.760728,48,1.448,9.37,7,7.89,10.452,5.78,0.828
"108",2024-02-08 16:04:22,39.3756877777778,-73.7607322222222,48,2.83644444444444,12.8855555555556,7.10188888888889,7.87333333333333,10.1522222222222,4.66888888888889,0.876666666666667
"109",2024-02-08 16:04:22,39.3756415384615,-73.7607276923077,48,4.806,15.8607692307692,7.18146153846154,7.87076923076923,9.93,4.25615384615385,0.860769230769231
"110",2024-02-08 16:04:22,39.3757290909091,-73.7607163636364,48,7.27609090909091,10.3627272727273,7.40663636363636,7.86181818181818,10.1754545454545,1.46272727272727,0.954545454545455
"111",2024-02-08 16:04:22,39.3757090909091,-73.7607145454545,48,8.92836363636364,12.3518181818182,7.48536363636364,7.86090909090909,10.0263636363636,0.545454545454546,0.968181818181818
"112",2024-02-08 16:04:22,39.3756811111111,-73.7607166666667,48,11.0434444444444,15.0366666666667,7.51455555555556,7.86333333333333,9.84222222222222,-0.338888888888889,1.03111111111111
"113",2024-02-08 16:04:22,39.375727,-73.760707,48,13.214,11.315,7.5017,7.86,10.05,-0.362,1.107
"114",2024-02-08 16:04:22,39.3757,-73.76071,48,15.140625,14.09375,7.502625,7.8625,9.86875,-0.3625,1.09625
"115",2024-02-08 16:04:22,39.3757069230769,-73.7607146153846,48,17.1076923076923,13.8830769230769,7.50253846153846,7.86230769230769,9.87384615384615,-0.347692307692308,1.12384615384615
"116",2024-02-08 16:04:22,39.375746,-73.760726,48,19.4617,11.315,7.5095,7.86,10.045,-0.317,1.067
"117",2024-02-08 16:04:22,39.375731,-73.760713,48,20.8839,13.545,7.5093,7.862,9.911,-0.313,1.043
"118",2024-02-08 16:04:22,39.375734,-73.760707,48,23.016,13.534,7.5102,7.862,9.924,-0.303,1.052
"119",2024-02-08 16:04:22,39.3757485714286,-73.7607128571428,48,24.9968571428571,12.8714285714286,7.51242857142857,7.86,9.97428571428572,-0.278571428571429,1.06857142857143
"120",2024-02-08 16:04:22,39.37573875,-73.76071,48,26.974375,14.09125,7.505875,7.85625,9.9,-0.25125,1.1125
"121",2024-02-08 16:04:22,39.37574,-73.7607088888889,48,29.0515555555556,15.0566666666667,7.50177777777778,7.85666666666667,9.84555555555555,-0.241111111111111,1.15555555555556
"122",2024-02-08 16:04:22,39.3757725,-73.76072,48,30.73025,11.315,7.522625,7.855,10.09,-0.1325,1.26125
"123",2024-02-08 16:04:22,39.3758073333333,-73.7607486666667,48,32.8394666666667,6.07466666666667,7.5494,7.85266666666667,10.4306666666667,0.109333333333333,1.30733333333333
"124",2024-02-08 16:04:22,39.37576,-73.7607366666667,48,34.8826666666667,12.5577777777778,7.53188888888889,7.85555555555556,10.0177777777778,0.0411111111111111,1.26222222222222
"125",2024-02-08 16:04:22,39.3757446153846,-73.7607438461538,48,36.9389230769231,12.1792307692308,7.54169230769231,7.85,9.93153846153846,-0.00846153846153845,1.18538461538462
"126",2024-02-08 16:34:12,39.47227,-73.7402925,27,1.36975,11.4875,6.343,7.8725,11.09,7.1075,0.8825
"127",2024-02-08 16:34:12,39.472328,-73.74026,27,2.998,22.636,7.2124,7.865,9.53,3.833,1.005
"128",2024-02-08 16:34:12,39.4722966666667,-73.7402777777778,27,5.16544444444444,22.49,7.41066666666667,7.87,9.46555555555556,3.71777777777778,0.965555555555556
"129",2024-02-08 16:34:12,39.47233,-73.74025625,27,6.957125,22.465,7.429,7.865,9.37875,1.695,1.03625
"130",2024-02-08 16:34:12,39.4723090909091,-73.7402809090909,27,9.04754545454546,22.4663636363636,7.42581818181818,7.86909090909091,9.40454545454545,0.951818181818182,1.01545454545455
"131",2024-02-08 16:34:12,39.47234,-73.7402542857143,27,11.2904285714286,22.4742857142857,7.44014285714286,7.86285714285714,9.33285714285714,-0.23,1.06285714285714
"132",2024-02-08 16:34:12,39.472299,-73.740272,27,13.0343,22.477,7.4309,7.863,9.369,-0.332,1.066
"133",2024-02-08 16:34:12,39.472315,-73.7402533333333,27,15.2048333333333,22.4833333333333,7.43833333333333,7.86,9.32666666666667,-0.331666666666667,1.06666666666667
"134",2024-02-08 16:34:12,39.4722888888889,-73.7402577777778,27,16.9536666666667,22.48,7.427,7.86333333333333,9.35555555555555,-0.318888888888889,1.14
"135",2024-02-08 16:34:12,39.472298,-73.740254,27,19.1052,22.49,7.4318,7.862,9.332,-0.218,1.16
"136",2024-02-08 16:34:12,39.47229,-73.740255,27,21.0656666666667,22.4916666666667,7.42866666666667,7.86333333333333,9.34,-0.0733333333333333,1.2
"137",2024-02-08 16:34:12,39.4723071428571,-73.7402457142857,27,23.2045714285714,22.5042857142857,7.43828571428571,7.86,9.31571428571429,0.0385714285714286,1.13857142857143
"138",2024-02-08 16:34:12,39.4723111111111,-73.7402377777778,27,25.3875555555556,22.5133333333333,7.44488888888889,7.85555555555556,9.31111111111111,0.107777777777778,1.11333333333333
"139",2024-02-08 16:34:12,39.472325,-73.740215,27,26.883875,22.525,7.456375,7.85375,9.2775,0.37875,0.98375
"140",2024-02-08 16:34:12,39.4722985714286,-73.7402442857143,27,28.7417142857143,22.5257142857143,7.45042857142857,7.85714285714286,9.33428571428571,-0.0257142857142857,1.07428571428571
"141",2024-02-08 16:34:12,39.4723166666667,-73.7402022222222,27,31.018,22.5366666666667,7.46188888888889,7.85333333333333,9.27555555555556,0.542222222222222,0.992222222222222
"142",2024-02-08 17:01:28,39.562288,-73.741594,46,1.4834,22.632,6.3246,7.856,10.372,7.172,0.97
"143",2024-02-08 17:01:28,39.56228375,-73.741595,46,3.030875,22.50125,6.393125,7.85625,9.7,6.515,0.9975
"144",2024-02-08 17:01:28,39.5623018181818,-73.74159,46,4.94409090909091,22.3545454545455,6.58136363636364,7.85181818181818,9.61090909090909,4.41181818181818,1.07090909090909
"145",2024-02-08 17:01:28,39.5622971428571,-73.74159,46,6.99028571428571,22.3085714285714,6.68314285714286,7.85142857142857,9.58857142857143,3.41714285714286,1.12285714285714
"146",2024-02-08 17:01:28,39.562357,-73.74157,46,8.9437,22.232,6.8595,7.846,9.479,1.287,1.301
"147",2024-02-08 17:01:28,39.5623014285714,-73.7415828571429,46,10.9708571428571,22.23,6.86285714285714,7.85142857142857,9.54714285714286,1.95,1.22142857142857
"148",2024-02-08 17:01:28,39.5623283333333,-73.7415791666667,46,12.9521666666667,22.2175,6.945,7.8425,9.50166666666667,0.015,1.26083333333333
"149",2024-02-08 17:01:28,39.5623028571429,-73.7415957142857,46,15.2315714285714,22.2257142857143,6.93171428571429,7.84714285714286,9.53571428571428,-0.167142857142857,1.24
"150",2024-02-08 17:01:28,39.562315,-73.74159,46,16.6973,22.244,6.9535,7.845,9.524,-0.111,1.346
"151",2024-02-08 17:01:28,39.562309,-73.74159,46,19.0206,22.259,6.9621,7.841,9.531,-0.06,1.334
"152",2024-02-08 17:01:28,39.5623057142857,-73.74159,46,20.803,22.2657142857143,6.95457142857143,7.84142857142857,9.53714285714286,-0.03,1.32142857142857
"153",2024-02-08 17:01:28,39.562308,-73.741579,46,23.2519,22.278,6.9642,7.842,9.543,0.057,1.243
"154",2024-02-08 17:01:28,39.5623166666667,-73.7415666666667,46,24.8565,22.2933333333333,7.01466666666667,7.83666666666667,9.54666666666667,0.565,1.72333333333333
"155",2024-02-09 07:22:35,39.731387,-74.079247,41,1.39995,18.837,5.62735,7.8925,9.626,1.5285,2.3205
"156",2024-02-09 07:22:35,39.7313988,-74.079246,41,3.03924,20.25,5.68348,7.8716,9.6116,1.1408,1.5252
"157",2024-02-09 07:22:35,39.7313942105263,-74.0792394736842,41,5.06710526315789,20.5021052631579,5.73205263157895,7.86473684210526,9.67947368421053,0.894210526315789,1.60315789473684
"158",2024-02-09 07:22:35,39.7314005,-74.079234,41,6.9173,20.5975,5.81695,7.8525,9.6825,0.7755,1.5135
"159",2024-02-09 07:22:35,39.7314064,-74.079228,41,9.05768,20.7244,5.88136,7.8372,9.6392,1.1856,1.8164
"160",2024-02-09 07:22:35,39.7314072727273,-74.0792277272727,41,11.2915,20.7727272727273,5.90886363636364,7.83272727272727,9.62409090909091,1.54454545454545,1.87545454545455
"161",2024-02-09 07:56:08,39.636358,-74.092884,44,1.5871,18.449,5.9252,7.842,9.711,0.832,1.473
"162",2024-02-09 07:56:08,39.63638,-74.09291125,44,3.089125,18.551875,5.881875,7.835625,9.684375,0.62125,1.768125
"163",2024-02-09 07:56:08,39.6363721428571,-74.09289,44,4.92857142857143,20.0057142857143,5.80785714285714,7.83714285714286,9.61714285714286,0.584285714285714,1.74357142857143
"164",2024-02-09 07:56:08,39.6363845454545,-74.0929013636364,44,6.82268181818182,20.9354545454545,5.85127272727273,7.83090909090909,9.61545454545455,0.318636363636364,1.39227272727273
"165",2024-02-09 07:56:08,39.6364044444444,-74.0929216666667,44,9.10705555555556,21.3655555555556,6.07355555555556,7.81833333333333,9.56777777777778,0.0894444444444445,1.28111111111111
"166",2024-02-09 07:56:08,39.6363616666667,-74.0928566666667,44,10.6128333333333,21.2483333333333,5.9235,7.82583333333333,9.735,0.259166666666667,1.65166666666667
"167",2024-02-09 07:56:08,39.6363761538462,-74.0928911538462,44,12.8407692307692,21.5292307692308,6.14503846153846,7.81653846153846,9.61269230769231,0.707692307692308,1.42615384615385
"168",2024-02-09 07:56:08,39.6363625,-74.092894375,44,15.3860625,21.659375,6.2015625,7.81375,9.598125,1.123125,1.881875
"169",2024-02-09 07:56:08,39.6363654545455,-74.0928918181818,44,17.146,21.69,6.22218181818182,7.81,9.59818181818182,1.07545454545455,2.05363636363636
"170",2024-02-09 08:31:17,39.550527,-74.130042,15,1.4037,18.135,6.0651,7.849,9.859,0.441,1.537
"171",2024-02-09 08:31:17,39.5504978571429,-74.1300242857143,15,2.952,18.5357142857143,6.0375,7.85571428571429,9.70357142857143,0.647142857142857,1.45571428571429
"172",2024-02-09 08:31:17,39.5504888888889,-74.130025,15,4.732,20.4666666666667,5.80744444444444,7.85,9.64888888888889,0.434444444444444,1.27666666666667
"173",2024-02-09 08:31:17,39.5505368421053,-74.13004,15,7.083,21.2168421052632,5.95778947368421,7.83473684210526,9.64052631578947,0.108421052631579,1.30789473684211
"174",2024-02-09 08:31:17,39.55054,-74.1300483333333,15,9.45416666666667,21.3725,6.01833333333333,7.835,9.665,0.121666666666667,1.23416666666667
"175",2024-02-09 08:31:17,39.55053,-74.130043,15,10.9106,21.375,6.015,7.834,9.716,0.043,1.22
"176",2024-02-09 08:31:17,39.55054,-74.1300422222222,15,12.9181666666667,21.625,6.15833333333333,7.82777777777778,9.65166666666667,0.182777777777778,1.25555555555556
