station_id,project,date,sampling_bout,gear,sample_grp,station,location,replicate,primers,category,Atl_croaker_(nibea98),Bay_anchovy,Black_drum_or_Spot,Black_sea_bass,Brd_striped_anchovy,Little_tunny_or_skipjack_tuna,Nor_sea_robin,Scup,Smallmouth_flounder,Southern_kingfish(nibea95),Str_sea_robin,Summ_flounder,Summ_flounder99a,Weakfish_Cyn,Windowpane_flounder,Am_butterfish,Atl_chub_mackerel,Frigate_or_bullet_tuna,Giant_trevally99,Hogchoker_trinectes,Nor_kingfish,Red_White_or_Spotted_hake,Spanish_mackerel,Tautog,Thread_herring,Atl_menhaden_LS16_or_river_herrings,Atl_menhaden_LS17,Cobia,Cunner,Am_conger,Atl_or_nor_sand_lance,Bluefish,Silver_anchovy,Seaboard_goby,Nor_puffer,Silver_perch(nibea93),Sturgeon,Crested_blenny_refseq_not_full_length,Str_burrfish,Dwarf_goatfish,Fourspot_flounder,Nor_sennet95,Tuna_sp,Atl_moonfish,Atl_silverside,Gulf_stream_flounder,Str_cusk_eel,Nor_stargazer,Grey_triggerfish,Nor_pipefish,Planehead_filefish,Rough_scad,Str_killifish,Mummichog,Rough_silverside94,Sheepshead_minnow,Str_bass,White_mullet,Am_eel,Red_eye_round_herring,Inshore_lizardfish,Atl_mackerel,Flathead_grey_mullet,Silver_hake,Winter_or_Yellowtail_flounder,Atl_herring,Atl_cod,Am_gizzard_shad,Fourspine_stickleback,Catfish_sp,White_perch,Whitefish_Cor,Pac_sand_lance,White_catfish,Atl_salmon,PCA1,PCA2,tSNE1,tSNE2
NJOT_Aug_23_87,NJOT,8/1/23,Aug_23,edna,Trawl,87,B,1,bony,1,0.073262445,0.058149572,0.035012687,0.031324387,0.023149965,0.0,0.079972011,0.039577284,0.022175574,0.064545241,0.0,0.003315546,0.0,0.030114573,0.022397918,0.016800073,0.0,0.0,0.0,0.0,0.0,0.005493212,0.0,0.0,0.0,0.257291585,0.178352821,0.0,0.0,0.0,0.0,0.044495017,0.004348793,0.0,0.008056711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002164587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2898696002349829,0.275377809291133,6.8680053,-21.68261
NJOT_Aug_23_88,NJOT,8/1/23,Aug_23,edna,Trawl,88,B,1,bony,1,0.085654416,0.011567939,0.084429688,0.040626525,0.04772612,0.0,0.121621234,0.109096476,0.011606212,0.128405079,0.000554955,0.044893937,0.010151847,0.015127305,0.141829246,0.039143456,0.0,0.0,0.0,0.08378862,0.0,0.0,0.0,0.0,0.008640073,0.0,0.0,0.0,0.0,0.0,0.0,0.004736253,0.002813047,0.0,0.003128797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004458775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1546427146431859,-0.11160483513001956,-4.545202,-6.08957
NJOT_Aug_23_89,NJOT,8/1/23,Aug_23,edna,Trawl,89,B,1,bony,1,0.053971433,0.067068993,0.087202867,0.123385864,0.055183682,0.0,0.274811574,0.066937227,0.007378907,0.023981447,0.0,0.056106045,0.004190165,0.025404522,0.053022716,0.03726348,0.0,0.017050546,0.0,0.004875349,0.007721499,0.001712961,0.0,0.001607548,0.001818373,0.005929479,0.0,0.001396722,0.0,0.0,0.00463817,0.003452274,0.005639593,0.0,0.003979339,0.0,0.0,0.0,0.0,0.001133189,0.0,0.003136035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05951023441440138,-0.08078831176378232,0.7431958,-0.3179937
NJOT_Aug_23_91,NJOT,8/1/23,Aug_23,edna,Trawl,91,B,1,bony,1,0.022906573,0.07772507,0.025620862,0.015879861,0.0,0.0,0.703178509,0.041247051,0.045483372,0.01714822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039522082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332585948841392,0.0007203006881410214,1.3182478,37.035427
NJOT_Aug_23_92,NJOT,8/1/23,Aug_23,edna,Trawl,92,B,1,bony,1,0.045876356,0.020128088,0.109528166,0.102862371,0.017121945,0.0,0.302705529,0.082734283,0.0,0.108090446,0.005358777,0.031368449,0.0,0.028623709,0.063129003,0.021565808,0.0,0.0,0.0,0.018428964,0.002744739,0.001307019,0.0,0.0,0.019735982,0.0,0.002614037,0.0,0.0,0.0,0.003267547,0.00771141,0.0,0.0,0.003006143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09817492011587935,-0.07367492928736039,1.8760035,1.1295749
NJOT_Aug_23_93,NJOT,8/1/23,Aug_23,edna,Trawl,93,B,1,bony,1,0.131640267,0.029570862,0.066132209,0.025076979,0.044314683,0.0,0.113442814,0.0,0.005700574,0.059460734,0.0,0.0,0.006532775,0.0,0.032455824,0.010804738,0.0,0.0,0.0,0.010222198,0.0,0.0,0.0,0.0,0.001747621,0.1754695,0.106660379,0.0,0.0,0.0,0.008002996,0.021193376,0.0,0.0,0.0,0.007711726,0.0,0.0,0.0,0.0,0.0,0.0,0.006324725,0.0,0.031068823,0.0,0.017920053,0.0,0.0,0.0,0.0,0.0,0.007212405,0.048711476,0.005201254,0.02742101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21299078406739316,0.16801472221793462,5.7758636,-20.07072
NJOT_Aug_23_94,NJOT,8/1/23,Aug_23,edna,Trawl,94,B,1,bony,1,0.01728272,0.028749139,0.133371317,0.01035064,0.117228118,0.0,0.044370059,0.01680792,0.01386416,0.121240178,0.0,0.027467179,0.0,0.029627519,0.02105738,0.034636659,0.0,0.0,0.00199416,0.01742516,0.00693208,0.0028488,0.0,0.0,0.0027301,0.148897277,0.175723476,0.00097334,0.0,0.0,0.0,0.01063552,0.0,0.0,0.0,0.00709826,0.0,0.0,0.0,0.0,0.00135318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00204164,0.0,0.0,0.0,0.0,0.0039171,0.0,0.0,0.0,0.00099708,0.0,0.00037984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32310876704410285,0.14242593446603027,8.17898,-19.671078
NJOT_Aug_23_95,NJOT,8/1/23,Aug_23,edna,Trawl,95,B,1,bony,1,0.086660195,0.044259485,0.073091142,0.04632479,0.172597534,0.0,0.081909994,0.020756315,0.024742353,0.051963072,0.0,0.02059109,0.00751771,0.048204217,0.028563167,0.193932134,0.0,0.0,0.0,0.0,0.009397137,0.002767509,0.0,0.00291208,0.017617051,0.00582416,0.005431752,0.0,0.0,0.0,0.0,0.025919577,0.027138107,0.0,0.0,0.001879427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2504558691461664,-0.18948868518774586,-13.490176,-7.2387543
NJOT_Aug_23_97,NJOT,8/1/23,Aug_23,edna,Trawl,97,B,1,bony,1,0.021806731,0.065223381,0.030387719,0.040897461,0.135957489,0.0,0.333910648,0.030112183,0.014091714,0.066010628,0.005077741,0.035111199,0.010273568,0.113481598,0.015508758,0.007911828,0.0,0.0,0.00743948,0.01554812,0.013934265,0.0,0.0,0.005274552,0.005864987,0.0,0.008659713,0.0,0.0,0.0,0.0,0.011021452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006494784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13512216050509604,-0.08693597624802421,-0.3946447,2.446594
NJOT_Aug_23_99,NJOT,8/1/23,Aug_23,edna,Trawl,99,B,1,bony,1,0.034771382,0.052802636,0.019055251,0.033435733,0.046079872,0.0,0.520724812,0.02564445,0.021993678,0.053114287,0.0,0.028627399,0.008637193,0.039089978,0.013712657,0.008236499,0.0,0.0,0.0,0.0,0.0,0.047771693,0.012198923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00440764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029695917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3872618587485317,-0.03871663495529668,-0.50003844,31.302376
NJOT_Aug_23_100,NJOT,8/1/23,Aug_23,edna,Trawl,100,B,1,bony,1,0.020177178,0.009887821,0.019700354,0.085627525,0.00720255,0.007127262,0.752151981,0.017692674,0.000451728,0.004567471,0.014204332,0.011368484,0.00707707,0.023163601,0.01959997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052320381015352,0.011912480273978997,-0.7868251,37.99411
NJOT_Aug_23_101,NJOT,8/1/23,Aug_23,edna,Trawl,101,B,1,bony,1,0.044936571,0.020750904,0.012989477,0.029527578,0.013369009,0.001347338,0.667795774,0.041293065,0.008776674,0.004535406,0.0,0.026766484,0.003178579,0.015342575,0.058514323,0.002343609,0.003216532,0.003880713,0.003415787,0.006395112,0.00423178,0.012135531,0.009611644,0.003643506,0.00200203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848310449375822,-0.0029022292810151236,0.3285156,35.072956
NJOT_Aug_23_102,NJOT,8/1/23,Aug_23,edna,Trawl,102,B,1,bony,1,0.060568018,0.015208891,0.063109693,0.037991356,0.021856349,0.0,0.550185223,0.012574604,0.0,0.0,0.0,0.026517802,0.0,0.00675036,0.040461,0.003251698,0.0,0.0,0.0,0.0,0.003447211,0.009713933,0.002088907,0.004867257,0.020343692,0.06739041,0.046346985,0.003035604,0.004291006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048675898622757,0.08069754117457421,-2.173872,32.425186
NJOT_Aug_23_103,NJOT,8/1/23,Aug_23,edna,Trawl,103,B,1,bony,1,0.027214715,0.011980731,0.037412412,0.066973223,0.0,0.0,0.656844344,0.013795045,0.008696196,0.0,0.0,0.050237738,0.004066567,0.0,0.028059309,0.003534785,0.0,0.0,0.007476226,0.0,0.0,0.0,0.016297548,0.003128128,0.00294044,0.014358108,0.027934184,0.0,0.0,0.004316817,0.006725475,0.005755756,0.002252252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693452851946039,0.03960714944655768,-1.5960143,35.595207
NJOT_Aug_23_104,NJOT,8/1/23,Aug_23,edna,Trawl,104,B,1,bony,1,0.009456996,0.000232006,0.034204276,0.12162625,0.002187483,0.0,0.54668287,0.005059935,0.007921339,0.0,0.008451638,0.019455339,0.0,0.003292272,0.04214771,0.005170414,0.000740209,0.0,0.0,0.003237033,0.0,0.005037839,0.0,0.0,0.004275534,0.069557532,0.106910457,0.0,0.000983262,0.000751257,0.0,0.0,0.0,0.002618351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40229827011822766,0.13806093852640516,-4.021502,32.758568
NJOT_Aug_23_106,NJOT,8/1/23,Aug_23,edna,Trawl,106,B,1,bony,1,0.149847839,0.00051126,0.133609251,0.017163725,0.003700548,0.0,0.09185636,0.058186245,0.010273889,0.0,0.0017042,0.020097383,0.004637858,0.000998174,0.072391966,0.010018259,0.0,0.000365186,0.000669507,0.0,0.00110773,0.352854534,0.0,0.00068168,0.0,0.01846622,0.022422398,0.0,0.0,0.0,0.000365186,0.017054169,0.0,0.006816799,0.002617164,0.000316494,0.001265977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20230074580310103,-0.038624539342831395,1.5569749,-9.267625
NJOT_Aug_23_107,NJOT,8/1/23,Aug_23,edna,Trawl,107,B,1,bony,1,0.133345943,0.0,0.173056554,0.044637791,0.008104785,0.0,0.193862304,0.051201059,0.022177038,0.0,0.013504823,0.076423302,0.0,0.002837148,0.072905239,0.016502743,0.0,0.0,0.0,0.0,0.0,0.045243049,0.0,0.040542841,0.0,0.017202572,0.036268205,0.0,0.0,0.003035748,0.0,0.005910724,0.0,0.005050123,0.0,0.0,0.0,0.002014375,0.036173633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05943317288607679,-0.022274704357271934,3.0962837,-6.2392073
NJOT_Aug_23_108,NJOT,8/1/23,Aug_23,edna,Trawl,108,B,1,bony,1,0.098431177,0.004587203,0.218483369,0.044057534,0.007421075,0.0,0.110622942,0.094058043,0.005382318,0.000326201,0.012161184,0.068593971,0.013720833,0.003588212,0.041468313,0.037564093,0.0,0.0,0.0,0.000846084,0.005596387,0.017023619,0.000693177,0.003873638,0.0,0.08138717,0.113854372,0.0,0.0,0.0,0.0,0.013680058,0.0,0.0,0.000825696,0.0,0.0,0.0,0.000581046,0.001172285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20380811400339202,0.06584493999619181,5.5280466,-14.005284
