station_id,project,date,sampling_bout,gear,sample_grp,station,location,replicate,primers,category,Atl_croaker_(nibea98),Bay_anchovy,Black_drum_or_Spot,Black_sea_bass,Brd_striped_anchovy,Little_tunny_or_skipjack_tuna,Nor_sea_robin,Scup,Smallmouth_flounder,Southern_kingfish(nibea95),Str_sea_robin,Summ_flounder,Summ_flounder99a,Weakfish_Cyn,Windowpane_flounder,Am_butterfish,Atl_chub_mackerel,Frigate_or_bullet_tuna,Giant_trevally99,Hogchoker_trinectes,Nor_kingfish,Red_White_or_Spotted_hake,Spanish_mackerel,Tautog,Thread_herring,Atl_menhaden_LS16_or_river_herrings,Atl_menhaden_LS17,Cobia,Cunner,Am_conger,Atl_or_nor_sand_lance,Bluefish,Silver_anchovy,Seaboard_goby,Nor_puffer,Silver_perch(nibea93),Sturgeon,Crested_blenny_refseq_not_full_length,Str_burrfish,Dwarf_goatfish,Fourspot_flounder,Nor_sennet95,Tuna_sp,Atl_moonfish,Atl_silverside,Gulf_stream_flounder,Str_cusk_eel,Nor_stargazer,Grey_triggerfish,Nor_pipefish,Planehead_filefish,Rough_scad,Str_killifish,Mummichog,Rough_silverside94,Sheepshead_minnow,Str_bass,White_mullet,Am_eel,Red_eye_round_herring,Inshore_lizardfish,Atl_mackerel,Flathead_grey_mullet,Silver_hake,Winter_or_Yellowtail_flounder,Atl_herring,Atl_cod,Am_gizzard_shad,Fourspine_stickleback,Catfish_sp,White_perch,Whitefish_Cor,Pac_sand_lance,White_catfish,Atl_salmon,PCA1,PCA2,tSNE1,tSNE2
NJOT_Feb_24_12,NJOT,2/1/24,Feb_24,edna,Trawl,12,B,1,bony,1,0.025373919,0.009525175,0.011070228,0.022315669,0.0,0.0,0.053933515,0.017553081,0.0,0.00512894,0.0,0.027189755,0.0,0.0,0.137605326,0.014654115,0.0,0.0,0.0,0.0,0.0,0.035775155,0.0,0.0,0.0,0.315047546,0.162596964,0.0,0.0,0.0,0.0,0.0,0.0,0.021328109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124719262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07466449436612539,0.026477148010734444,-3.1714075,-3.9832559
NJOT_Feb_24_13,NJOT,2/1/24,Feb_24,edna,Trawl,13,B,1,bony,1,0.001737233,0.012535874,0.001674693,0.002195863,0.0,0.0,0.0,0.003168713,0.009749352,0.0,0.0,0.00722689,0.002647543,0.002077731,0.080621513,0.004120717,0.0,0.0,0.0,0.0,0.0,0.05883661,0.0,0.0,0.0,0.370051492,0.374311187,0.0,0.0,0.000986748,0.0,0.0,0.0,0.0,0.0,0.00234179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016573204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004982384,0.0,0.0,0.0,0.001028442,0.020367321,0.0,0.003495313,0.002348739,0.01692065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20893408476902334,0.20799757747994388,-10.610769,-21.549292
NJOT_Feb_24_14,NJOT,2/1/24,Feb_24,edna,Trawl,14,B,1,bony,1,0.015506678,0.038603194,0.00421084,0.000464684,0.0,0.0,0.001600578,0.0,0.036010143,0.000401579,0.0,0.03601588,0.02376199,0.000883473,0.060925238,0.000327,0.0,0.0,0.0,0.0,0.0,0.141986782,0.0,0.0,0.0,0.150557621,0.046164349,0.0,0.0,0.0,0.000539263,0.000424526,0.0,0.002099683,0.0,0.00484763,0.0,0.0,0.0,0.0,0.0,0.000223737,0.0,0.0,0.011909679,0.0,0.0,0.0,0.0,0.365316215,0.0,0.0,0.0,0.0,0.0,0.0,0.03625109,0.0,0.000740052,0.0,0.0,0.008444628,0.000384368,0.003327367,0.000527789,0.007543944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10867597317987762,-0.15246607155327208,-11.784473,4.406513
NJOT_Feb_24_15,NJOT,2/1/24,Feb_24,edna,Trawl,15,B,1,bony,1,0.006269242,0.051945144,0.006175949,0.00036384,0.0,0.0,0.000167926,0.0,0.033118761,0.0,0.0,0.039518612,0.011988059,0.091734304,0.109413192,0.00229499,0.0,0.0,0.0,0.0,0.0,0.111279037,0.0,0.0,0.0,0.177544547,0.168812389,0.0,0.0,0.0,0.0,0.0,0.0,0.001800541,0.0,0.002686818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199552,0.0,0.0,0.0,0.0,0.1107566,0.0,0.0,0.0,0.0,0.0,0.0,0.031542121,0.0,0.0,0.0,0.0,0.006297229,0.0,0.011101782,0.0,0.005989365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355473946291964,-0.031551729870579144,-8.84211,2.22665
NJOT_Feb_24_16,NJOT,2/1/24,Feb_24,edna,Trawl,16,B,1,bony,1,0.008507119,0.069149879,0.0,0.0,0.0,0.0,0.0,0.0,0.047960851,0.0,0.0,0.046789153,0.010279435,0.010791438,0.134400662,0.0,0.0,0.0,0.0,0.0,0.0,0.120812902,0.0,0.0,0.0,0.307999055,0.143163782,0.0,0.0,0.0,0.0,0.003780942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012179752,0.0,0.0,0.0,0.0,0.017861011,0.0,0.0,0.0,0.0,0.0,0.0,0.018412398,0.0,0.0,0.0,0.0,0.022281956,0.0,0.017545933,0.0,0.008083732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676489740992917,0.015763330179809784,-3.9261773,1.7372096
NJOT_Feb_24_17,NJOT,2/1/24,Feb_24,edna,Trawl,17,B,1,bony,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283855841,0.0,0.0,0.19472072,0.0,0.0,0.0,0.0,0.0,0.0,0.044246114,0.0,0.0,0.0,0.280565745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176039027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020572552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068042454862549525,-0.16357551583010102,-5.6578417,6.708496
NJOT_Feb_24_18,NJOT,2/1/24,Feb_24,edna,Trawl,18,B,1,bony,1,0.0,0.030943356,0.006035433,0.000591446,0.0,0.0,0.001740732,0.001875151,0.00767535,0.0,0.0,0.029195903,0.005968223,0.007514047,0.090471006,0.000383095,0.0,0.0,0.0,0.0,0.0,0.019410167,0.0,0.001781058,0.0,0.434477243,0.214204102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002701831,0.0,0.0,0.0,0.0,0.0,0.0,0.112683819,0.0,0.0,0.0,0.002090222,0.0,0.0,0.0,0.0,0.004812216,0.0,0.0,0.002117106,0.0,0.0,0.0,0.0,0.019437051,0.001680243,0.000665376,0.0,0.001545824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19628467245958736,0.11493647329892662,-15.853392,-17.268654
NJOT_Feb_24_19,NJOT,2/1/24,Feb_24,edna,Trawl,19,B,1,bony,1,0.0,0.031122005,0.0,0.004633362,0.0,0.0,0.0,0.0,0.03876544,0.0,0.0,0.032025027,0.0,0.010427753,0.070005698,0.018479698,0.0,0.0,0.0,0.0,0.0,0.000333258,0.0,0.0,0.0,0.236645489,0.302598338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182141667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010589007,0.0,0.0,0.0,0.0,0.062233259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07464067713476513,0.05995387442707389,-4.790728,-10.76228
NJOT_Feb_24_20,NJOT,2/1/24,Feb_24,edna,Trawl,20,B,1,bony,1,0.0,0.0,0.011915797,0.0,0.0,0.0,0.0,0.0,0.141404371,0.0,0.0,0.028855842,0.022783756,0.0,0.114254625,0.000295544,0.0,0.0,0.0,0.0,0.0,0.066994452,0.0,0.0,0.0,0.216580019,0.100861108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139496769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141417805,0.0,0.015139913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031294702757988556,-0.10791385680189079,2.1588287,-3.6116
NJOT_Feb_24_21,NJOT,2/1/24,Feb_24,edna,Trawl,21,B,1,bony,1,0.018293666,0.022694284,0.0,0.010782665,0.0,0.0,0.0,0.016611755,0.037854526,0.0,0.0,0.0,0.0,0.000806396,0.133377877,0.038499643,0.0,0.0,0.0,0.036057415,0.01557496,0.046678801,0.0,0.0,0.0,0.32430938,0.065156786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019975578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068797088,0.0,0.0,0.0,0.0,0.034398544,0.0,0.0,0.0,0.0,0.0,0.0,0.041863466,0.0,0.0,0.0,0.0,0.06826717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013980586748009107,-0.020930788944791966,-0.86446214,2.865356
NJOT_Feb_24_22,NJOT,2/1/24,Feb_24,edna,Trawl,22,B,1,bony,1,0.0,0.021126408,0.0,0.0,0.0,0.0,0.008898623,0.017571965,0.02436796,0.0,0.0,0.088685857,0.0,0.0,0.122928661,0.0,0.0,0.0,0.0,0.0,0.031364205,0.016007509,0.0,0.0,0.0,0.200062578,0.068660826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001639549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363679599,0.035006258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009790155438209823,-0.19200839084325502,16.00222,10.555018
NJOT_Feb_24_24,NJOT,2/1/24,Feb_24,edna,Trawl,24,B,1,bony,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016927399,0.007816204,0.0,0.013597419,0.0,0.008637136,0.121382404,0.048943772,0.0,0.0,0.0,0.0,0.0,0.011007435,0.0,0.0,0.0,0.293396695,0.025576098,0.0,0.0,0.0,0.0,0.0,0.0,0.010995872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001491554,0.0,0.0,0.0,0.0,0.416686901,0.0,0.02354111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037161640962162026,-0.149198242451442,17.455505,8.371081
NJOT_Feb_24_25,NJOT,2/1/24,Feb_24,edna,Trawl,25,B,1,bony,1,0.0,0.031501258,0.012988084,0.003752113,0.0,0.0,0.000783408,0.0,0.008803035,0.008411331,0.0,0.052612048,0.0,0.049725807,0.0936379,0.013647796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133241249,0.084463778,0.0,0.0,0.0,0.0,0.0,0.003793345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058116522,0.0,0.0,0.0,0.0,0.012452068,0.0,0.0,0.0,0.019379046,0.0,0.0,0.012740692,0.0,0.0,0.0,0.0,0.268605946,0.092730796,0.0,0.021729271,0.016884509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08229109772367535,-0.17416388468837335,13.767389,12.124649
NJOT_Feb_24_26,NJOT,2/1/24,Feb_24,edna,Trawl,26,B,1,bony,1,0.0,0.009734093,0.003973609,0.0,0.006435248,0.0,0.003773679,0.0,0.0,0.0,0.0,0.01974309,0.0,0.0,0.059179287,0.024866297,0.0,0.0,0.0,0.0,0.0,0.00508572,0.0,0.0,0.0,0.710238916,0.01974309,0.0,0.0,0.0,0.0,0.0,0.0,0.003261359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668516,0.0,0.004211026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004760834,0.0,0.0,0.0,0.0,0.110636277,0.0,0.007672315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2918381877778482,0.13666493338548572,-19.878304,-16.363892
NJOT_Feb_24_27,NJOT,2/1/24,Feb_24,edna,Trawl,27,B,1,bony,1,0.0,0.024823132,0.012054133,0.0,0.0,0.0,0.006187295,0.0,0.010710676,0.009847906,0.0,0.01896862,0.0,0.0,0.100118323,0.096309808,0.0,0.0,0.0,0.0,0.0,0.023800133,0.0,0.0,0.0,0.271957502,0.098516035,0.0,0.0,0.00939187,0.005078019,0.000431385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016799369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005250573,0.0,0.0,0.0,0.0,0.161917322,0.0,0.044432667,0.043939655,0.039465575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680468109661426,-0.008446355069654677,3.4946964,7.562814
NJOT_Feb_24_28,NJOT,2/1/24,Feb_24,edna,Trawl,28,B,1,bony,1,0.0,0.013079858,0.013464559,0.0,0.0,0.0,0.003141731,0.001346456,0.005449941,0.0,0.0,0.010579297,0.0,0.003814958,0.050075337,0.064084891,0.0,0.0,0.0,0.0,0.00105793,0.099381271,0.0,0.00230821,0.0,0.386561087,0.037219889,0.0,0.0,0.000609111,0.0,0.0,0.0,0.000769403,0.0,0.0,0.002564678,0.058346424,0.0,0.0,0.0,0.0,0.0,0.0,0.006443753,0.0,0.0,0.0,0.0,0.002051742,0.0,0.0,0.0,0.0,0.0,0.0,0.006026993,0.0,0.0,0.0,0.0,0.138877312,0.00230821,0.055877921,0.017471869,0.01407367,0.003013497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016603428841022914,0.011090936393242256,6.2107754,5.8554296
NJOT_Feb_24_29,NJOT,2/1/24,Feb_24,edna,Trawl,29,B,1,bony,1,0.0,0.189418755,0.0,5.17e-05,0.0,0.0,8.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075670369,0.037602687,0.0,0.0,0.0,0.0,0.0,0.070338414,0.0,0.0,0.0,0.324825626,0.072684061,0.0,0.036135366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029036425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133050891,0.0,0.0,0.0,0.031103074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009982094817279387,-0.014754779371009481,5.638963,2.117986
NJOT_Feb_24_30,NJOT,2/1/24,Feb_24,edna,Trawl,30,B,1,bony,1,0.0,0.0,0.009373292,0.0,0.0,0.0,0.0,0.007628883,0.0,0.0,0.0,0.015920641,0.012129458,0.012024794,0.226133575,0.017339427,0.0,0.0,0.0,0.0,0.0,0.032818151,0.0,0.026421984,0.0,0.290827897,0.088034516,0.0,0.0,0.0,0.024270546,0.0,0.0,0.008977893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013792462,0.0,0.0,0.0,0.0,0.001907221,0.0,0.0,0.0,0.011606136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133761295,0.0,0.034748631,0.020630546,0.0,0.0,0.004302876,0.007349777,0.0,0.0,0.0,0.0,0.0,0.0,-0.03761322966404164,-0.055493876645147815,0.37136886,5.9217134
NJOT_Feb_24_31,NJOT,2/1/24,Feb_24,edna,Trawl,31,B,1,bony,1,0.0,0.011171414,0.0,0.001861902,0.0,0.0,0.000415957,0.0,0.0,0.0,0.0,0.047914273,0.0,0.0,0.039000911,0.074951472,0.0,0.0,0.0,0.0,0.0,0.017945569,0.0,0.005110328,0.0,0.255080616,0.307986372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01582617,0.0,0.0,0.0,0.0,0.0,0.0,0.037436121,0.0,0.0,0.0,0.0,0.014281187,0.0,0.0,0.0,0.0,0.0,0.0,0.016143089,0.0,0.0,0.0,0.0,0.085548469,0.0,0.049162144,0.0,0.020164006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022777846195560832,0.1226566841875054,-6.685676,-14.678203
